index,Image_path,Insurance_company,Cost_of_vehicle,Min_coverage,Expiry_date,Max_coverage,Condition,Amount
5844,0422_1846.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5845,0422_1847.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5846,0422_1848.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5847,0422_1849.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5848,0422_1850.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5849,0422_1851.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5850,0422_1852.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5851,0422_1853.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5852,0422_1854.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5853,0422_1855.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5854,0422_1856.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5855,0422_1857.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5856,0422_1858.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5857,0422_1859.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5858,0422_1860.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5859,0422_1861.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5860,0422_1862.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5861,0422_1863.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5862,0422_1864.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5863,0422_1865.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5864,0422_1866.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5865,0422_1867.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5866,0422_1868.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5867,0422_1869.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5868,0422_1870.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5869,0422_1871.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5870,0422_1872.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
5871,0460_1873.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5872,0460_1874.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5873,0460_1875.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5874,0460_1876.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5875,0460_1877.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5876,0460_1878.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5877,0460_1879.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5878,0460_1880.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5879,0460_1881.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5880,0460_1882.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5881,0460_1883.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5882,0460_1884.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5883,0460_1885.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5884,0460_1886.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5885,0460_1887.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5886,0460_1888.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5887,0460_1889.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5888,0460_1890.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5889,0460_1891.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5890,0460_1892.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5891,0460_1893.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5892,0460_1894.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5893,0460_1895.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5894,0460_1896.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5895,0460_1897.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5896,0460_1898.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5897,0460_1899.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5898,0460_1900.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5899,0460_1901.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5900,0460_1902.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5901,0460_1903.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5902,0460_1904.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5903,0460_1905.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5904,0460_1906.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5905,0460_1907.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5906,0460_1908.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5907,0460_1909.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5908,0460_1910.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5909,0460_1911.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
5910,0466_1912.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5911,0466_1913.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5912,0466_1914.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5913,0466_1915.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5914,0466_1916.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5915,0466_1917.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5916,0466_1918.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5917,0466_1919.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5918,0466_1920.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5919,0466_1921.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5920,0466_1922.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5921,0466_1923.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5922,0466_1924.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5923,0466_1925.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5924,0466_1926.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5925,0466_1927.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5926,0466_1928.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5927,0466_1929.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5928,0466_1930.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5929,0466_1931.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5930,0466_1932.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5931,0466_1933.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5932,0466_1934.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5933,0466_1935.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5934,0466_1936.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5935,0466_1937.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5936,0466_1938.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5937,0466_1939.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5938,0466_1940.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5939,0466_1941.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5940,0466_1942.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5941,0466_1943.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5942,0466_1944.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5943,0466_1945.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5944,0466_1946.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5945,0466_1947.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5946,0466_1948.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5947,0466_1949.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5948,0466_1950.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
5949,0473_1951.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5950,0473_1952.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5951,0473_1953.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5952,0473_1954.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5953,0473_1955.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5954,0473_1956.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5955,0473_1957.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5956,0473_1958.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5957,0473_1959.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5958,0473_1960.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5959,0473_1961.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5960,0473_1962.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5961,0473_1963.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5962,0473_1964.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5963,0473_1965.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5964,0473_1966.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5965,0473_1967.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5966,0473_1968.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5967,0473_1969.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5968,0473_1970.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5969,0473_1971.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5970,0473_1972.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5971,0473_1973.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5972,0473_1974.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5973,0473_1975.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5974,0473_1976.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5975,0473_1977.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5976,0473_1978.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5977,0473_1979.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5978,0473_1980.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5979,0473_1981.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5980,0473_1982.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5981,0473_1983.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5982,0473_1984.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5983,0473_1985.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5984,0473_1986.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5985,0473_1987.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5986,0473_1988.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5987,0473_1989.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
5988,0537_1990.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
5989,0537_1991.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
5990,0537_1992.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
5991,0537_1993.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
5992,0537_1994.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
5993,0537_1995.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
5994,0537_1996.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
5995,0537_1997.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
5996,0537_1998.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
5997,0537_1999.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
5998,0537_2000.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
5999,0537_2001.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6000,0537_2002.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6001,0537_2003.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6002,0537_2004.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6003,0537_2005.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6004,0537_2006.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6005,0537_2007.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6006,0537_2008.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6007,0537_2009.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6008,0537_2010.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6009,0537_2011.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6010,0537_2012.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6011,0537_2013.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6012,0537_2014.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6013,0537_2015.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6014,0537_2016.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6015,0537_2017.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6016,0537_2018.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6017,0537_2019.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6018,0537_2020.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6019,0537_2021.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6020,0537_2022.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6021,0537_2023.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6022,0537_2024.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6023,0537_2025.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6024,0537_2026.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6025,0537_2027.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6026,0537_2028.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
6027,0539_2029.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6028,0539_2030.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6029,0539_2031.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6030,0539_2032.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6031,0539_2033.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6032,0539_2034.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6033,0539_2035.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6034,0539_2036.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6035,0539_2037.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6036,0539_2038.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6037,0539_2039.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6038,0539_2040.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6039,0539_2041.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6040,0539_2042.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6041,0539_2043.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6042,0539_2044.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6043,0539_2045.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6044,0539_2046.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6045,0539_2047.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6046,0539_2048.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6047,0539_2049.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6048,0539_2050.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6049,0539_2051.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6050,0539_2052.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6051,0539_2053.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6052,0539_2054.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6053,0539_2055.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6054,0539_2056.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6055,0539_2057.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6056,0539_2058.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6057,0539_2059.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6058,0539_2060.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6059,0539_2061.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6060,0539_2062.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6061,0539_2063.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6062,0539_2064.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6063,0539_2065.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6064,0539_2066.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6065,0539_2067.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
6066,0547_2068.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6067,0547_2069.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6068,0547_2070.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6069,0547_2071.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6070,0547_2072.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6071,0547_2073.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6072,0547_2074.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6073,0547_2075.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6074,0547_2076.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6075,0547_2077.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6076,0547_2078.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6077,0547_2079.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6078,0547_2080.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6079,0547_2081.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6080,0547_2082.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6081,0547_2083.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6082,0547_2084.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6083,0547_2085.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6084,0547_2086.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6085,0547_2087.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6086,0547_2088.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6087,0547_2089.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6088,0547_2090.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6089,0547_2091.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6090,0547_2092.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6091,0547_2093.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6092,0547_2094.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6093,0547_2095.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6094,0547_2096.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6095,0547_2097.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6096,0547_2098.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6097,0547_2099.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6098,0547_2100.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6099,0547_2101.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6100,0547_2102.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6101,0547_2103.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6102,0547_2104.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6103,0547_2105.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6104,0547_2106.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
6105,0556_2107.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6106,0556_2108.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6107,0556_2109.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6108,0556_2110.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6109,0556_2111.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6110,0556_2112.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6111,0556_2113.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6112,0556_2114.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6113,0556_2115.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6114,0556_2116.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6115,0556_2117.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6116,0556_2118.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6117,0556_2119.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6118,0556_2120.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6119,0556_2121.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6120,0556_2122.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6121,0556_2123.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6122,0556_2124.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6123,0556_2125.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6124,0556_2126.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6125,0556_2127.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6126,0556_2128.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6127,0556_2129.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6128,0556_2130.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6129,0556_2131.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6130,0556_2132.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6131,0556_2133.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6132,0556_2134.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6133,0556_2135.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6134,0556_2136.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6135,0556_2137.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6136,0556_2138.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6137,0556_2139.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6138,0556_2140.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6139,0556_2141.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6140,0556_2142.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6141,0556_2143.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6142,0556_2144.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6143,0556_2145.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
6144,0558_2146.jpg,RE,,,2026-02-22,,0,0.0
6145,0558_2147.jpg,RE,,,2026-02-22,,0,0.0
6146,0558_2148.jpg,RE,,,2026-02-22,,0,0.0
6147,0558_2149.jpg,RE,,,2026-02-22,,0,0.0
6148,0558_2150.jpg,RE,,,2026-02-22,,0,0.0
6149,0558_2151.jpg,RE,,,2026-02-22,,0,0.0
6150,0558_2152.jpg,RE,,,2026-02-22,,0,0.0
6151,0558_2153.jpg,RE,,,2026-02-22,,0,0.0
6152,0558_2154.jpg,RE,,,2026-02-22,,0,0.0
6153,0558_2155.jpg,RE,,,2026-02-22,,0,0.0
6154,0558_2156.jpg,RE,,,2026-02-22,,0,0.0
6155,0558_2157.jpg,RE,,,2026-02-22,,0,0.0
6156,0558_2158.jpg,RE,,,2026-02-22,,0,0.0
6157,0558_2159.jpg,RE,,,2026-02-22,,0,0.0
6158,0558_2160.jpg,RE,,,2026-02-22,,0,0.0
6159,0558_2161.jpg,RE,,,2026-02-22,,0,0.0
6160,0558_2162.jpg,RE,,,2026-02-22,,0,0.0
6161,0558_2163.jpg,RE,,,2026-02-22,,0,0.0
6162,0558_2164.jpg,RE,,,2026-02-22,,0,0.0
6163,0558_2165.jpg,RE,,,2026-02-22,,0,0.0
6164,0558_2166.jpg,RE,,,2026-02-22,,0,0.0
6165,0558_2167.jpg,RE,,,2026-02-22,,0,0.0
6166,0558_2168.jpg,RE,,,2026-02-22,,0,0.0
6167,0558_2169.jpg,RE,,,2026-02-22,,0,0.0
6168,0558_2170.jpg,RE,,,2026-02-22,,0,0.0
6169,0558_2171.jpg,RE,,,2026-02-22,,0,0.0
6170,0558_2172.jpg,RE,,,2026-02-22,,0,0.0
6171,0558_2173.jpg,RE,,,2026-02-22,,0,0.0
6172,0558_2174.jpg,RE,,,2026-02-22,,0,0.0
6173,0558_2175.jpg,RE,,,2026-02-22,,0,0.0
