index,Image_path,Insurance_company,Cost_of_vehicle,Min_coverage,Expiry_date,Max_coverage,Condition,Amount
2221,0459_0823.jpg,O,38300.0,957.5,2023-10-04,9653.0,1,1000.0
2222,0459_0824.jpg,O,38300.0,957.5,2023-10-04,9653.0,1,1000.0
2223,0461_0825.jpg,BC,32400.0,810.0,2027-04-12,8178.0,1,
2224,0461_0826.jpg,BC,32400.0,810.0,2027-04-12,8178.0,1,
2225,0462_0827.jpg,A,49600.0,1240.0,2026-12-30,12478.0,1,6687.0
2226,0462_0828.jpg,A,49600.0,1240.0,2026-12-30,12478.0,1,6687.0
2227,0463_0829.jpg,BC,32700.0,817.5,2022-07-21,8253.0,1,7644.0
2228,0463_0830.jpg,BC,32700.0,817.5,2022-07-21,8253.0,1,7644.0
2229,0464_0831.jpg,A,27500.0,687.5,2022-12-13,6953.0,1,429.0
2230,0464_0832.jpg,A,27500.0,687.5,2022-12-13,6953.0,1,429.0
2231,0465_0833.jpg,AA,,,2022-02-20,,1,2000.0
2232,0465_0834.jpg,AA,,,2022-02-20,,1,2000.0
2233,0467_0835.jpg,B,,,2026-06-21,,1,6094.0
2234,0467_0836.jpg,B,,,2026-06-21,,1,6094.0
2235,0468_0837.jpg,O,,,2026-11-29,,1,
2236,0468_0838.jpg,O,,,2026-11-29,,1,
2237,0469_0839.jpg,BB,45800.0,1145.0,2027-07-31,11528.0,1,5559.0
2238,0469_0840.jpg,BB,45800.0,1145.0,2027-07-31,11528.0,1,5559.0
2239,0470_0841.jpg,AA,30800.0,770.0,2025-10-08,7778.0,1,6227.0
2240,0470_0842.jpg,AA,30800.0,770.0,2025-10-08,7778.0,1,6227.0
2241,0471_0843.jpg,AA,33000.0,825.0,2024-06-11,8328.0,1,4389.0
2242,0471_0844.jpg,AA,33000.0,825.0,2024-06-11,8328.0,1,4389.0
2243,0472_0845.jpg,O,37100.0,927.5,2028-09-09,9353.0,1,539.0
2244,0472_0846.jpg,O,37100.0,927.5,2028-09-09,9353.0,1,539.0
2245,0474_0847.jpg,C,,,2027-08-28,,1,6197.0
2246,0474_0848.jpg,C,,,2027-08-28,,1,6197.0
2247,0475_0849.jpg,BQ,35000.0,875.0,2026-05-30,8828.0,1,649.0
2248,0475_0850.jpg,BQ,35000.0,875.0,2026-05-30,8828.0,1,649.0
2249,0476_0851.jpg,A,31000.0,775.0,2028-04-20,7828.0,1,6067.0
2250,0476_0852.jpg,A,31000.0,775.0,2028-04-20,7828.0,1,6067.0
2251,0477_0853.jpg,A,27400.0,685.0,2024-10-26,6928.0,1,1303.0
2252,0477_0854.jpg,A,27400.0,685.0,2024-10-26,6928.0,1,1303.0
2253,0478_0855.jpg,B,51600.0,1290.0,2028-10-09,12978.0,1,8195.0
2254,0478_0856.jpg,B,51600.0,1290.0,2028-10-09,12978.0,1,8195.0
2255,0479_0857.jpg,AA,50800.0,1270.0,2024-12-22,12778.0,1,5416.0
2256,0479_0858.jpg,AA,50800.0,1270.0,2024-12-22,12778.0,1,5416.0
2257,0480_0859.jpg,BQ,43600.0,1090.0,2025-08-26,10978.0,1,554.0
2258,0480_0860.jpg,BQ,43600.0,1090.0,2025-08-26,10978.0,1,554.0
2259,0481_0861.jpg,O,33700.0,842.5,2022-07-19,8503.0,1,6495.0
2260,0481_0862.jpg,O,33700.0,842.5,2022-07-19,8503.0,1,6495.0
2261,0482_0863.jpg,B,49200.0,1230.0,2023-12-15,12378.0,1,
2262,0482_0864.jpg,B,49200.0,1230.0,2023-12-15,12378.0,1,
2263,0483_0865.jpg,BQ,24800.0,620.0,2023-06-20,6278.0,1,8830.0
2264,0483_0866.jpg,BQ,24800.0,620.0,2023-06-20,6278.0,1,8830.0
2265,0484_0867.jpg,AC,29100.0,727.5,2021-11-12,7353.0,1,2574.0
2266,0484_0868.jpg,AC,29100.0,727.5,2021-11-12,7353.0,1,2574.0
2267,0485_0869.jpg,RE,50900.0,1272.5,2026-12-16,12803.0,1,4972.0
2268,0485_0870.jpg,RE,50900.0,1272.5,2026-12-16,12803.0,1,4972.0
2269,0486_0871.jpg,B,26300.0,657.5,2025-09-07,6653.0,1,5751.0
2270,0486_0872.jpg,B,26300.0,657.5,2025-09-07,6653.0,1,5751.0
2271,0487_0873.jpg,AA,43900.0,1097.5,2022-05-14,11053.0,1,3941.0
2272,0487_0874.jpg,AA,43900.0,1097.5,2022-05-14,11053.0,1,3941.0
2273,0488_0875.jpg,DA,39000.0,975.0,2025-11-04,9828.0,1,4005.0
2274,0488_0876.jpg,DA,39000.0,975.0,2025-11-04,9828.0,1,4005.0
2275,0489_0877.jpg,O,24100.0,602.5,2023-12-09,6103.0,1,5893.0
2276,0489_0878.jpg,O,24100.0,602.5,2023-12-09,6103.0,1,5893.0
2277,0490_0879.jpg,BQ,25300.0,632.5,2023-02-08,6403.0,1,3214.0
2278,0490_0880.jpg,BQ,25300.0,632.5,2023-02-08,6403.0,1,3214.0
2279,0491_0881.jpg,A,40400.0,1010.0,2024-07-07,10178.0,1,4376.0
2280,0491_0882.jpg,A,40400.0,1010.0,2024-07-07,10178.0,1,4376.0
2281,0492_0883.jpg,AA,27200.0,680.0,2025-08-28,6878.0,1,2392.0
2282,0492_0884.jpg,AA,27200.0,680.0,2025-08-28,6878.0,1,2392.0
2283,0493_0885.jpg,O,43100.0,1077.5,2024-08-17,10853.0,1,537.0
2284,0493_0886.jpg,O,43100.0,1077.5,2024-08-17,10853.0,1,537.0
2285,0494_0887.jpg,BQ,48300.0,1207.5,2022-05-25,12153.0,1,9552.0
2286,0494_0888.jpg,BQ,48300.0,1207.5,2022-05-25,12153.0,1,9552.0
2287,0495_0889.jpg,O,23800.0,595.0,2028-09-02,6028.0,1,3858.0
2288,0495_0890.jpg,O,23800.0,595.0,2028-09-02,6028.0,1,3858.0
2289,0496_0891.jpg,BB,33600.0,840.0,2022-11-03,8478.0,1,5455.0
2290,0496_0892.jpg,BB,33600.0,840.0,2022-11-03,8478.0,1,5455.0
2291,0497_0893.jpg,AC,,,2025-03-16,,1,5191.0
2292,0497_0894.jpg,AC,,,2025-03-16,,1,5191.0
2293,0498_0895.jpg,A,36500.0,912.5,2022-12-12,9203.0,1,9478.0
2294,0498_0896.jpg,A,36500.0,912.5,2022-12-12,9203.0,1,9478.0
2295,0499_0897.jpg,O,,,2022-07-19,,1,2907.0
2296,0499_0898.jpg,O,,,2022-07-19,,1,2907.0
2297,0500_0899.jpg,A,24600.0,615.0,2024-12-06,6228.0,1,6067.0
2298,0500_0900.jpg,A,24600.0,615.0,2024-12-06,6228.0,1,6067.0
2299,0501_0901.jpg,B,48000.0,1200.0,2023-03-02,12078.0,1,538.0
2300,0501_0902.jpg,B,48000.0,1200.0,2023-03-02,12078.0,1,538.0
2301,0502_0903.jpg,BB,28000.0,700.0,2026-11-03,7078.0,1,5499.0
2302,0502_0904.jpg,BB,28000.0,700.0,2026-11-03,7078.0,1,5499.0
2303,0503_0905.jpg,BB,47500.0,1187.5,2028-06-14,11953.0,1,8232.0
2304,0503_0906.jpg,BB,47500.0,1187.5,2028-06-14,11953.0,1,8232.0
2305,0504_0907.jpg,RE,28600.0,715.0,2028-07-22,7228.0,1,5045.0
2306,0504_0908.jpg,RE,28600.0,715.0,2028-07-22,7228.0,1,5045.0
2307,0505_0909.jpg,BB,28900.0,722.5,2026-07-18,7303.0,1,5176.0
2308,0505_0910.jpg,BB,28900.0,722.5,2026-07-18,7303.0,1,5176.0
2309,0506_0911.jpg,A,40800.0,1020.0,2026-06-26,10278.0,1,4977.0
2310,0506_0912.jpg,A,40800.0,1020.0,2026-06-26,10278.0,1,4977.0
2311,0507_0913.jpg,A,30300.0,757.5,2025-06-14,7653.0,1,4642.0
2312,0507_0914.jpg,A,30300.0,757.5,2025-06-14,7653.0,1,4642.0
2313,0508_0915.jpg,BC,39100.0,977.5,2023-12-15,9853.0,1,3233.0
2314,0508_0916.jpg,BC,39100.0,977.5,2023-12-15,9853.0,1,3233.0
2315,0509_0917.jpg,B,24100.0,602.5,2024-03-07,6103.0,1,6142.0
2316,0509_0918.jpg,B,24100.0,602.5,2024-03-07,6103.0,1,6142.0
2317,0510_0919.jpg,B,35100.0,877.5,2023-09-09,8853.0,1,262.0
2318,0510_0920.jpg,B,35100.0,877.5,2023-09-09,8853.0,1,262.0
2319,0511_0921.jpg,C,45500.0,1137.5,2024-11-16,11453.0,1,7500.0
2320,0511_0922.jpg,C,45500.0,1137.5,2024-11-16,11453.0,1,7500.0
2321,0512_0923.jpg,BQ,53400.0,1335.0,2025-01-10,13428.0,1,3324.0
2322,0512_0924.jpg,BQ,53400.0,1335.0,2025-01-10,13428.0,1,3324.0
2323,0513_0925.jpg,B,33100.0,827.5,2023-05-16,8353.0,1,3617.0
2324,0513_0926.jpg,B,33100.0,827.5,2023-05-16,8353.0,1,3617.0
2325,0514_0927.jpg,A,,,2022-09-08,,1,6615.0
2326,0514_0928.jpg,A,,,2022-09-08,,1,6615.0
2327,0515_0929.jpg,B,45600.0,1140.0,2024-01-18,11478.0,1,4215.0
2328,0515_0930.jpg,B,45600.0,1140.0,2024-01-18,11478.0,1,4215.0
2329,0516_0931.jpg,A,43700.0,1092.5,2025-09-15,11003.0,1,411.0
2330,0516_0932.jpg,A,43700.0,1092.5,2025-09-15,11003.0,1,411.0
2331,0517_0933.jpg,BB,33700.0,842.5,2026-10-26,8503.0,1,6060.0
2332,0517_0934.jpg,BB,33700.0,842.5,2026-10-26,8503.0,1,6060.0
2333,0518_0935.jpg,BC,,,2022-05-20,,1,6309.0
2334,0518_0936.jpg,BC,,,2022-05-20,,1,6309.0
2335,0519_0937.jpg,AC,51700.0,1292.5,2026-09-19,13003.0,1,5546.0
2336,0519_0938.jpg,AC,51700.0,1292.5,2026-09-19,13003.0,1,5546.0
2337,0520_0939.jpg,BB,30100.0,752.5,2022-04-06,7603.0,1,6211.0
2338,0520_0940.jpg,BB,30100.0,752.5,2022-04-06,7603.0,1,6211.0
2339,0521_0941.jpg,RE,35800.0,895.0,2024-12-19,9028.0,1,5842.0
2340,0521_0942.jpg,RE,35800.0,895.0,2024-12-19,9028.0,1,5842.0
2341,0522_0943.jpg,B,27800.0,695.0,2027-07-30,7028.0,1,5555.0
2342,0522_0944.jpg,B,27800.0,695.0,2027-07-30,7028.0,1,5555.0
2343,0523_0945.jpg,RE,31100.0,777.5,2026-03-12,7853.0,1,2852.0
2344,0523_0946.jpg,RE,31100.0,777.5,2026-03-12,7853.0,1,2852.0
2345,0524_0947.jpg,AC,37000.0,925.0,2024-05-07,9328.0,1,1741.0
2346,0524_0948.jpg,AC,37000.0,925.0,2024-05-07,9328.0,1,1741.0
2347,0525_0949.jpg,AA,27700.0,692.5,2022-08-17,7003.0,1,
2348,0525_0950.jpg,AA,27700.0,692.5,2022-08-17,7003.0,1,
2349,0526_0951.jpg,AA,40000.0,1000.0,2022-06-17,10078.0,1,727.0
2350,0526_0952.jpg,AA,40000.0,1000.0,2022-06-17,10078.0,1,727.0
2351,0527_0953.jpg,AC,15000.0,375.0,2028-03-21,3828.0,1,3024.0
2352,0527_0954.jpg,AC,15000.0,375.0,2028-03-21,3828.0,1,3024.0
2353,0528_0955.jpg,BC,,,2022-11-21,,1,2801.0
2354,0528_0956.jpg,BC,,,2022-11-21,,1,2801.0
2355,0529_0957.jpg,BC,35900.0,897.5,2023-03-09,9053.0,1,6058.0
2356,0529_0958.jpg,BC,35900.0,897.5,2023-03-09,9053.0,1,6058.0
2357,0530_0959.jpg,O,42700.0,1067.5,2028-02-29,10753.0,1,1623.0
2358,0530_0960.jpg,O,42700.0,1067.5,2028-02-29,10753.0,1,1623.0
2359,0531_0961.jpg,RE,27100.0,677.5,2026-01-18,6853.0,1,3656.0
2360,0531_0962.jpg,RE,27100.0,677.5,2026-01-18,6853.0,1,3656.0
2361,0532_0963.jpg,RE,27300.0,682.5,2027-02-05,6903.0,1,4985.0
2362,0532_0964.jpg,RE,27300.0,682.5,2027-02-05,6903.0,1,4985.0
2363,0533_0965.jpg,C,46900.0,1172.5,2025-08-22,11803.0,1,5339.0
2364,0533_0966.jpg,C,46900.0,1172.5,2025-08-22,11803.0,1,5339.0
2365,0534_0967.jpg,RE,,,2025-06-17,,1,9088.0
2366,0534_0968.jpg,RE,,,2025-06-17,,1,9088.0
2367,0535_0969.jpg,A,26300.0,657.5,2026-11-21,6653.0,1,4135.0
2368,0535_0970.jpg,A,26300.0,657.5,2026-11-21,6653.0,1,4135.0
2369,0536_0971.jpg,B,31200.0,780.0,2024-03-13,7878.0,1,4305.0
2370,0536_0972.jpg,B,31200.0,780.0,2024-03-13,7878.0,1,4305.0
2371,0538_0973.jpg,BQ,28900.0,722.5,2025-12-18,7303.0,1,4904.0
2372,0538_0974.jpg,BQ,28900.0,722.5,2025-12-18,7303.0,1,4904.0
2373,0540_0975.jpg,AC,43200.0,1080.0,2024-03-17,10878.0,1,3577.0
2374,0540_0976.jpg,AC,43200.0,1080.0,2024-03-17,10878.0,1,3577.0
2375,0541_0977.jpg,DA,51600.0,1290.0,2027-07-22,12978.0,1,929.0
2376,0541_0978.jpg,DA,51600.0,1290.0,2027-07-22,12978.0,1,929.0
2377,0542_0979.jpg,BB,41300.0,1032.5,2027-10-26,10403.0,1,10466.0
2378,0542_0980.jpg,BB,41300.0,1032.5,2027-10-26,10403.0,1,10466.0
2379,0543_0981.jpg,RE,39700.0,992.5,2025-06-28,10003.0,1,4053.0
2380,0543_0982.jpg,RE,39700.0,992.5,2025-06-28,10003.0,1,4053.0
2381,0544_0983.jpg,C,,,2022-08-17,,1,3287.0
2382,0544_0984.jpg,C,,,2022-08-17,,1,3287.0
2383,0545_0985.jpg,BQ,20000.0,500.0,2021-12-20,5078.0,1,878.0
2384,0545_0986.jpg,BQ,20000.0,500.0,2021-12-20,5078.0,1,878.0
2385,0546_0987.jpg,RE,35000.0,875.0,2025-09-21,8828.0,1,3960.0
2386,0546_0988.jpg,RE,35000.0,875.0,2025-09-21,8828.0,1,3960.0
2387,0548_0989.jpg,BC,41800.0,1045.0,2027-01-12,10528.0,1,4458.0
2388,0548_0990.jpg,BC,41800.0,1045.0,2027-01-12,10528.0,1,4458.0
2389,0549_0991.jpg,B,27800.0,695.0,2022-07-24,7028.0,1,3290.0
2390,0549_0992.jpg,B,27800.0,695.0,2022-07-24,7028.0,1,3290.0
2391,0550_0993.jpg,AC,37000.0,925.0,2022-12-05,9328.0,1,10336.0
2392,0550_0994.jpg,AC,37000.0,925.0,2022-12-05,9328.0,1,10336.0
2393,0551_0995.jpg,B,44200.0,1105.0,2021-12-05,11128.0,1,1183.0
2394,0551_0996.jpg,B,44200.0,1105.0,2021-12-05,11128.0,1,1183.0
2395,0552_0997.jpg,C,29600.0,740.0,2024-08-30,7478.0,1,7755.0
2396,0552_0998.jpg,C,29600.0,740.0,2024-08-30,7478.0,1,7755.0
2397,0553_0999.jpg,RE,40700.0,1017.5,2023-12-02,10253.0,1,684.0
2398,0553_1000.jpg,RE,40700.0,1017.5,2023-12-02,10253.0,1,684.0
2399,0554_1001.jpg,BQ,,,2023-05-14,,1,3579.0
2400,0554_1002.jpg,BQ,,,2023-05-14,,1,3579.0
2401,0555_1003.jpg,DA,28700.0,717.5,2026-11-19,7253.0,1,4439.0
2402,0555_1004.jpg,DA,28700.0,717.5,2026-11-19,7253.0,1,4439.0
2403,0557_1005.jpg,RE,36200.0,905.0,2026-10-22,9128.0,1,3790.0
2404,0557_1006.jpg,RE,36200.0,905.0,2026-10-22,9128.0,1,3790.0
2405,0559_1007.jpg,BC,49700.0,1242.5,2021-11-25,12503.0,1,6039.0
2406,0559_1008.jpg,BC,49700.0,1242.5,2021-11-25,12503.0,1,6039.0
2407,0560_1009.jpg,O,46900.0,1172.5,2028-04-22,11803.0,1,4753.0
2408,0560_1010.jpg,O,46900.0,1172.5,2028-04-22,11803.0,1,4753.0
2409,0561_1011.jpg,O,46100.0,1152.5,2024-12-31,11603.0,1,4356.0
2410,0561_1012.jpg,O,46100.0,1152.5,2024-12-31,11603.0,1,4356.0
2411,0562_1013.jpg,RE,45200.0,1130.0,2026-03-18,11378.0,1,7953.0
2412,0562_1014.jpg,RE,45200.0,1130.0,2026-03-18,11378.0,1,7953.0
2413,0563_1015.jpg,C,32000.0,800.0,2027-10-15,8078.0,1,9647.0
2414,0563_1016.jpg,C,32000.0,800.0,2027-10-15,8078.0,1,9647.0
2415,0564_1017.jpg,RE,37700.0,942.5,2025-09-24,9503.0,1,3607.0
2416,0564_1018.jpg,RE,37700.0,942.5,2025-09-24,9503.0,1,3607.0
2417,0565_1019.jpg,BB,36300.0,907.5,2028-09-18,9153.0,1,902.0
2418,0565_1020.jpg,BB,36300.0,907.5,2028-09-18,9153.0,1,902.0
2419,0568_1021.jpg,BC,30000.0,750.0,2028-04-12,7578.0,1,1017.0
2420,0568_1022.jpg,BC,30000.0,750.0,2028-04-12,7578.0,1,1017.0
2421,0569_1023.jpg,BC,27000.0,675.0,2028-07-10,6828.0,1,3105.0
2422,0569_1024.jpg,BC,27000.0,675.0,2028-07-10,6828.0,1,3105.0
2423,0570_1025.jpg,C,26500.0,662.5,2022-01-11,6703.0,1,5167.0
2424,0570_1026.jpg,C,26500.0,662.5,2022-01-11,6703.0,1,5167.0
2425,0571_1027.jpg,BQ,48000.0,1200.0,2028-04-13,12078.0,1,611.0
2426,0571_1028.jpg,BQ,48000.0,1200.0,2028-04-13,12078.0,1,611.0
2427,0572_1029.jpg,DA,40800.0,1020.0,2028-01-27,10278.0,1,835.0
2428,0572_1030.jpg,DA,40800.0,1020.0,2028-01-27,10278.0,1,835.0
2429,0573_1031.jpg,A,31600.0,790.0,2026-09-24,7978.0,1,372.0
2430,0573_1032.jpg,A,31600.0,790.0,2026-09-24,7978.0,1,372.0
2431,0574_1033.jpg,C,32700.0,817.5,2026-04-30,8253.0,1,459.0
2432,0574_1034.jpg,C,32700.0,817.5,2026-04-30,8253.0,1,459.0
2433,0575_1035.jpg,B,33500.0,837.5,2022-01-03,8453.0,1,10554.0
2434,0575_1036.jpg,B,33500.0,837.5,2022-01-03,8453.0,1,10554.0
2435,0576_1037.jpg,C,27900.0,697.5,2024-07-31,7053.0,1,8549.0
2436,0576_1038.jpg,C,27900.0,697.5,2024-07-31,7053.0,1,8549.0
2437,0577_1039.jpg,B,46900.0,1172.5,2024-03-31,11803.0,1,4569.0
2438,0577_1040.jpg,B,46900.0,1172.5,2024-03-31,11803.0,1,4569.0
2439,0578_1041.jpg,BB,50800.0,1270.0,2028-02-17,12778.0,1,4436.0
2440,0578_1042.jpg,BB,50800.0,1270.0,2028-02-17,12778.0,1,4436.0
2441,0579_1043.jpg,DA,31200.0,780.0,2022-10-18,7878.0,1,9355.0
2442,0579_1044.jpg,DA,31200.0,780.0,2022-10-18,7878.0,1,9355.0
2443,0580_1045.jpg,C,29400.0,735.0,2022-07-17,7428.0,1,347.0
2444,0580_1046.jpg,C,29400.0,735.0,2022-07-17,7428.0,1,347.0
2445,0581_1047.jpg,A,48300.0,1207.5,2026-08-27,12153.0,1,182.0
2446,0581_1048.jpg,A,48300.0,1207.5,2026-08-27,12153.0,1,182.0
2447,0582_1049.jpg,BQ,34900.0,872.5,2022-02-22,8803.0,1,7675.0
2448,0582_1050.jpg,BQ,34900.0,872.5,2022-02-22,8803.0,1,7675.0
2449,0583_1051.jpg,DA,31700.0,792.5,2027-01-11,8003.0,1,411.0
2450,0583_1052.jpg,DA,31700.0,792.5,2027-01-11,8003.0,1,411.0
2451,0584_1053.jpg,AA,31200.0,780.0,2024-05-01,7878.0,1,3739.0
2452,0584_1054.jpg,AA,31200.0,780.0,2024-05-01,7878.0,1,3739.0
2453,0585_1055.jpg,BC,25200.0,630.0,2028-02-22,6378.0,1,7831.0
2454,0585_1056.jpg,BC,25200.0,630.0,2028-02-22,6378.0,1,7831.0
2455,0586_1057.jpg,BQ,22900.0,572.5,2028-02-06,5803.0,1,4527.0
2456,0586_1058.jpg,BQ,22900.0,572.5,2028-02-06,5803.0,1,4527.0
2457,0587_1059.jpg,BQ,41300.0,1032.5,2024-08-29,10403.0,1,232.0
2458,0587_1060.jpg,BQ,41300.0,1032.5,2024-08-29,10403.0,1,232.0
2459,0588_1061.jpg,BQ,50300.0,1257.5,2027-12-01,12653.0,1,2695.0
2460,0588_1062.jpg,BQ,50300.0,1257.5,2027-12-01,12653.0,1,2695.0
2461,0589_1063.jpg,AC,37000.0,925.0,2022-01-03,9328.0,1,2504.0
2462,0589_1064.jpg,AC,37000.0,925.0,2022-01-03,9328.0,1,2504.0
2463,0590_1065.jpg,BQ,25900.0,647.5,2026-12-19,6553.0,1,9682.0
2464,0590_1066.jpg,BQ,25900.0,647.5,2026-12-19,6553.0,1,9682.0
2465,0591_1067.jpg,BB,25000.0,625.0,2024-06-06,6328.0,1,841.0
2466,0591_1068.jpg,BB,25000.0,625.0,2024-06-06,6328.0,1,841.0
2467,0592_1069.jpg,B,22700.0,567.5,2022-03-20,5753.0,1,1258.0
2468,0592_1070.jpg,B,22700.0,567.5,2022-03-20,5753.0,1,1258.0
2469,0593_1071.jpg,AC,,,2022-06-16,,1,611.0
2470,0593_1072.jpg,AC,,,2022-06-16,,1,611.0
2471,0594_1073.jpg,C,,,2024-01-20,,1,4599.0
2472,0594_1074.jpg,C,,,2024-01-20,,1,4599.0
2473,0595_1075.jpg,BB,29500.0,737.5,2025-04-15,7453.0,1,5065.0
2474,0595_1076.jpg,BB,29500.0,737.5,2025-04-15,7453.0,1,5065.0
2475,0596_1077.jpg,BQ,43400.0,1085.0,2022-06-16,10928.0,1,3960.0
2476,0596_1078.jpg,BQ,43400.0,1085.0,2022-06-16,10928.0,1,3960.0
2477,0597_1079.jpg,DA,46600.0,1165.0,2025-11-21,11728.0,1,4974.0
2478,0597_1080.jpg,DA,46600.0,1165.0,2025-11-21,11728.0,1,4974.0
2479,0598_1081.jpg,AC,46000.0,1150.0,2028-05-10,11578.0,1,938.0
2480,0598_1082.jpg,AC,46000.0,1150.0,2028-05-10,11578.0,1,938.0
2481,0599_1083.jpg,DA,26600.0,665.0,2024-04-19,6728.0,1,6154.0
2482,0599_1084.jpg,DA,26600.0,665.0,2024-04-19,6728.0,1,6154.0
2483,0600_1085.jpg,B,53500.0,1337.5,2025-10-08,13453.0,1,714.0
2484,0600_1086.jpg,B,53500.0,1337.5,2025-10-08,13453.0,1,714.0
2485,0601_1087.jpg,O,27500.0,687.5,2023-08-16,6953.0,1,3834.0
2486,0601_1088.jpg,O,27500.0,687.5,2023-08-16,6953.0,1,3834.0
2487,0602_1089.jpg,BB,27400.0,685.0,2025-03-07,6928.0,1,8022.0
2488,0602_1090.jpg,BB,27400.0,685.0,2025-03-07,6928.0,1,8022.0
2489,0604_1091.jpg,C,22700.0,567.5,2022-06-07,5753.0,1,5703.0
2490,0604_1092.jpg,C,22700.0,567.5,2022-06-07,5753.0,1,5703.0
2491,0605_1093.jpg,DA,30600.0,765.0,2022-09-17,7728.0,1,567.0
2492,0605_1094.jpg,DA,30600.0,765.0,2022-09-17,7728.0,1,567.0
2493,0606_1095.jpg,BQ,50100.0,1252.5,2023-12-08,12603.0,1,7618.0
2494,0606_1096.jpg,BQ,50100.0,1252.5,2023-12-08,12603.0,1,7618.0
2495,0607_1097.jpg,B,38600.0,965.0,2023-11-21,9728.0,1,500.0
2496,0607_1098.jpg,B,38600.0,965.0,2023-11-21,9728.0,1,500.0
2497,0608_1099.jpg,BB,,,2023-06-02,,1,8562.0
2498,0608_1100.jpg,BB,,,2023-06-02,,1,8562.0
2499,0609_1101.jpg,C,,,2021-12-18,,1,7168.0
2500,0609_1102.jpg,C,,,2021-12-18,,1,7168.0
2501,0610_1103.jpg,AA,31100.0,777.5,2022-08-30,7853.0,1,6995.0
2502,0610_1104.jpg,AA,31100.0,777.5,2022-08-30,7853.0,1,6995.0
2503,0611_1105.jpg,O,24000.0,600.0,2022-03-01,6078.0,1,7287.0
2504,0611_1106.jpg,O,24000.0,600.0,2022-03-01,6078.0,1,7287.0
2505,0612_1107.jpg,RE,47900.0,1197.5,2028-07-30,12053.0,1,6356.0
2506,0612_1108.jpg,RE,47900.0,1197.5,2028-07-30,12053.0,1,6356.0
2507,0613_1109.jpg,BB,42000.0,1050.0,2023-04-17,10578.0,1,3958.0
2508,0613_1110.jpg,BB,42000.0,1050.0,2023-04-17,10578.0,1,3958.0
2509,0614_1111.jpg,BQ,22600.0,565.0,2028-05-22,5728.0,1,6451.0
2510,0614_1112.jpg,BQ,22600.0,565.0,2028-05-22,5728.0,1,6451.0
2511,0615_1113.jpg,RE,28600.0,715.0,2028-02-29,7228.0,1,4854.0
2512,0615_1114.jpg,RE,28600.0,715.0,2028-02-29,7228.0,1,4854.0
2513,0616_1115.jpg,RE,35900.0,897.5,2028-03-14,9053.0,1,6347.0
2514,0616_1116.jpg,RE,35900.0,897.5,2028-03-14,9053.0,1,6347.0
2515,0618_1117.jpg,AC,25900.0,647.5,2026-05-24,6553.0,1,5673.0
2516,0618_1118.jpg,AC,25900.0,647.5,2026-05-24,6553.0,1,5673.0
2517,0619_1119.jpg,C,45600.0,1140.0,2026-10-17,11478.0,1,4112.0
2518,0619_1120.jpg,C,45600.0,1140.0,2026-10-17,11478.0,1,4112.0
2519,0620_1121.jpg,BC,52400.0,1310.0,2026-06-30,13178.0,1,10495.0
2520,0620_1122.jpg,BC,52400.0,1310.0,2026-06-30,13178.0,1,10495.0
2521,0622_1123.jpg,DA,25400.0,635.0,2025-04-01,6428.0,1,7931.0
2522,0622_1124.jpg,DA,25400.0,635.0,2025-04-01,6428.0,1,7931.0
2523,0623_1125.jpg,C,33400.0,835.0,2026-09-20,8428.0,1,486.0
2524,0623_1126.jpg,C,33400.0,835.0,2026-09-20,8428.0,1,486.0
2525,0624_1127.jpg,A,46300.0,1157.5,2024-04-15,11653.0,1,8603.0
2526,0624_1128.jpg,A,46300.0,1157.5,2024-04-15,11653.0,1,8603.0
2527,0625_1129.jpg,BB,24700.0,617.5,2022-07-21,6253.0,1,6294.0
2528,0625_1130.jpg,BB,24700.0,617.5,2022-07-21,6253.0,1,6294.0
2529,0626_1131.jpg,RE,53200.0,1330.0,2024-07-16,13378.0,1,5265.0
2530,0626_1132.jpg,RE,53200.0,1330.0,2024-07-16,13378.0,1,5265.0
2531,0628_1133.jpg,AA,49500.0,1237.5,2028-09-16,12453.0,1,7762.0
2532,0628_1134.jpg,AA,49500.0,1237.5,2028-09-16,12453.0,1,7762.0
2533,0629_1135.jpg,C,35500.0,887.5,2028-09-24,8953.0,1,100.0
2534,0629_1136.jpg,C,35500.0,887.5,2028-09-24,8953.0,1,100.0
2535,0630_1137.jpg,A,33400.0,835.0,2025-08-31,8428.0,1,4261.0
2536,0630_1138.jpg,A,33400.0,835.0,2025-08-31,8428.0,1,4261.0
2537,0631_1139.jpg,AA,48400.0,1210.0,2027-12-24,12178.0,1,567.0
2538,0631_1140.jpg,AA,48400.0,1210.0,2027-12-24,12178.0,1,567.0
2539,0632_1141.jpg,BB,36000.0,900.0,2027-10-26,9078.0,1,455.0
2540,0632_1142.jpg,BB,36000.0,900.0,2027-10-26,9078.0,1,455.0
2541,0633_1143.jpg,B,50200.0,1255.0,2027-05-06,12628.0,1,3292.0
2542,0633_1144.jpg,B,50200.0,1255.0,2027-05-06,12628.0,1,3292.0
2543,0634_1145.jpg,BB,30100.0,752.5,2021-11-24,7603.0,1,3467.0
2544,0634_1146.jpg,BB,30100.0,752.5,2021-11-24,7603.0,1,3467.0
2545,0635_1147.jpg,BB,38600.0,965.0,2023-07-07,9728.0,1,6454.0
2546,0635_1148.jpg,BB,38600.0,965.0,2023-07-07,9728.0,1,6454.0
